CandidateSLEOP_ID,CandidateSLEOP_UUID,FullName,FirstName,MiddleName,SurName,PoliticalParty,District,"City Council",Locality,Constituency,Ward,"Election Type","Election Year",Profile,CandidatePhoto
4370,a9489d50-d423-4dd6-a9f5-6582ea67b5fa,"Ishmail Kuyateh",Ishmail,,Kuyateh,PMDC,Tonkolili,,,"Constituency 64",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4404,6ddc77a9-f4c6-4543-b893-dd324ed76b9f,"Abdul koroma",Abdul,Koroma,Koroma,NDA,Moyamba,,,"Constituency 81",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4436,af5daf3d-4b9b-40cb-b59f-505ca4b72d64,"Florence K. Bundu",Florence,K.,Bundu,PMDC,Moyamba,,,"Constituency 83",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
4474,62a66393-6b2f-45db-952d-30bf4f9f5846,"Osman kargbo",Osman,,Kargbo,CDP,Moyamba,,,"Constituency 86",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4506,c4bdee20-a9c9-484b-a1d9-3fe1d60fc344,"Dickson M. Rogers",Dickson,M.,Rogers,SLPP,Pujehun,,,"Constituency 89",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4554,d74899d3-da0c-45ad-886c-161fb1da939d,"Alie Mohamed Bao",Alie,Mohamed,Bao,APC,Pujehun,,,"Constituency 91",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4606,5d0c0f30-a5aa-4937-a388-a8eb47e9ee83,"Alex Allieu",Alex,,Alieu,RUFP,Kailahun,,,"Constituency 2",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4651,a20da40d-e5fa-40f8-8717-46882f68c960,"Mohamed Kanneh",Mohamed,,Kanneh,IND,Kailahun,,,"Constituency 4",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4683,d238d154-5c68-4ae9-ada7-d61b2db7ff8e,"Abubakarr Nylander Kargbo",Abubakarr,Nylander,Kargbo,APC,"Western Urban",,,,"Ward 376","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4715,44e6ee5e-404a-414f-85dd-1c2cfe781a54,"Sheka Lamin Dumbuya",Sheka,Lamin,Dumbuya,APC,"Western Urban",,,,"Ward 384","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4841,3c96d588-72a8-4771-96ba-768c6a8eec72,"Chernor Maju Bah",Chernor,Maju,Bah,PMDC,"Western Urban",,,"Constituency 96",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4973,bb94c810-4fd2-44ce-ae02-6c6b8cb5e298,"Sheka Kargbo",Sheka,,Kargbo,IND,"Western Urban",,,"Constituency 97",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5005,11164040-883f-487b-be63-f565c0c41828,"Patrick K. Siaffa",Patrick,K,Siaffa,RUFP,"Western Urban",,,"Constituency 97",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5179,074fd739-b5bf-4764-817c-7b2041b2a821,"Abdulai B. Kamara",Abdulai,B.,Kamara,SLPP,Bo,,,,"Ward 256","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5289,8eefebbf-6c4b-40ef-b295-9b462704b6cb,"Jonathan Peter Timbo",Jonathan,Peter,Timbo,SLPP,Bonthe,,,,"Ward 261","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5349,89f9232a-4afa-4df3-b744-b37fcfc6efe4,"Democratic Centre Party",Democratic,,"Center Party",DCP,,,,,,"MP - Proportional Representation",1996,,/sites/default/files/2023-05/default-party-symbol.jpg
5386,fb98c903-c537-4c68-875a-efa27d3a66d8,"Robert K. Kargbo",Robert,K.,Kargbo,UDM,"Western Urban",,,"Constituency 100",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5436,2fd8c181-7ed1-41d9-b5fd-59cd9bc3ddf8,"Social Democratic Party",Social,Democratic,Party,SDP,,,,,,"MP - Proportional Representation",1996,,/sites/default/files/2023-05/default-party-symbol_5.jpg
5496,a12c60fa-a487-414a-b6f7-1459bdfd9bda,"Alie Kaloko",Alie,,Kaloko,APC,"Western Urban",,,"Constituency 102",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5679,7fc4ec73-7d3b-48df-b81f-3ad3b7e6e970,"Alpha B. Lewally",Alpha,,Lewally,APC,"Western Urban",,,"Constituency 104",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5803,dfef4cc7-f3a3-441e-8c76-c0a4c03e995f,"Abdul Aziz Carew",Abdul,Aziz,Carew,SLPP,"Western Urban",,,"Constituency 104",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5841,93387cc3-653a-43fe-9035-7cee2474a3ee,"Edward Ernest Coker",Edward,Ernest,Coker,SLPP,"Western Urban",,,"Constituency 106",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5873,1e3db0cd-005a-4fee-8e07-a2f52e51c18a,"Amadu Fofanah",Amadu,,Fofanah,APC,"Western Urban",,,"Constituency 109",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5926,366b812b-6be7-40aa-85ad-be237fe8bb32,"Sheku T. Bangura",Sheku,T,Bangura,UDM,"Western Urban",,,"Constituency 112",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6012,294e20f8-cbbe-4c8d-9086-a86ba0b6e476,"Rassin Dainkeh",Rassin,,Dainkeh,SLPP,Karene,,,"Constituency 67",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6131,efc54452-cef2-4627-98ea-37518d699d63,"Matilda M.Kpaka",Matilda,M.,Kpaka,PLP,Kenema,,,"Constituency 9",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
6197,3b865c60-47fc-40c0-8424-852d55ed6835,"Alhagie Kanu",Alhagie,,Kanu,APC,Kambia,,,,"Ward 139","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6282,2af1e903-5354-4fd7-aab6-2388ed2ac880,"Nabieu Fofanah",Nabieu,,Fofanah,APC,Koinadugu,,,,"Ward 150","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6327,6b1c63a0-4d37-496b-86f0-3000f17f497a,"Henry Kamara",Henry,,Kamara,PDP,"Western Urban",,,"Constituency 99",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6405,03093548-ee04-4d21-a781-087867359ac4,"Papa Kamara",Papa,,Kamara,APC,"Port Loko",,,,"Ward 172","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6437,434d1993-d677-4aee-9e5b-2b23be7eae8d,"Dauda Lolo Kamara",Dauda,Lolo,kamara,APC,"Port Loko",,,,"Ward 188","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6467,080e40bb-1922-4234-8451-38dbbbd2a1ea,"Margaret Foday",Margaret,,Foday,PMDC,Bo,,,"Constituency 81",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
6485,0ed2871a-0109-4b6f-a23a-6825d58c8008,"Albert B. Kamara",Albert,B,Kamara,APC,Tonkolili,,,,"Ward 204","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6517,97301cad-b838-4af0-bbc8-388f9c527147,"Kadiatu Kamara",Kadiatu,,Kamara,APC,Tonkolili,,,,"Ward 220","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
6543,7f42cc6e-e7e9-43ae-9511-87ec193703f7,"Samuel Parker",Samuel,,Parker,PMDC,Bo,,,"Constituency 84",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6559,fe68c321-a431-436b-a3a3-f5f9ed057b03,"Joseph Sesay",Joseph,,Sesay,NURP,Bo,,,"Constituency 86",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7237,9baf68e7-bf4e-4858-8080-007d97eff6c0,"Fatmata kamara",Fatmata,,Kamara,SLPP,Kenema,,,,"Ward 41","Local Council",2012,,/sites/default/files/default_images/blank-female-profile.png
7323,62e1703e-74f6-4e9d-b275-ab8bba2c00d4,"Charles Kojo Haffner",Charles,Kojo,Haffner,SLPP,"Western Rural",,,,"Ward 328","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7348,15d79d9e-1462-499d-888e-d594eee1ea62,"Iyeba Fofanah",Iyeba,,Fofanah,SLPP,Kono,,,,"Ward 62","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7379,c2227ec0-6a9b-40c9-ac7c-8e8088a4b481,"Mohamed Lash Kamara",Mohamed,Lash,Kamara,SLPP,"Western Rural",,,,"Ward 337","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7413,db5e55c3-efdb-4dd0-bcfc-991141b9a228,"Ansumana Hindolo Sandi",Ansumana,Hindolo,Sandi,UDM,"Western Rural",,,,"Ward 341","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7450,977f5cc3-9a2f-479d-814b-b1935558781a,"Ibrahim Conteh",Ibrahim,,Conteh,IND,"Western Rural",,,,"Ward 345","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7489,15742535-18ef-43d9-9192-ea5d6e03f5eb,"Isatu Kamara",Isatu,,Kamara,RUFP,"Western Urban",,,,"Ward 348","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
7540,d119198d-64be-4f49-8a30-3b6667532120,"Senesie Squire Brima",Senesie,Brima,Squire,SLPP,Bo,,,,"Ward 230","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7589,7d0e2e0c-03cd-46c0-b87f-d98105eaa4f3,"Mustapha Hassan",Mustapha,,Hassan,PMDC,Bo,,,,"Ward 230","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7621,d6bb8117-e4c7-4b22-8adc-ca3a0128a89a,"Edmond Tokowa",Edmond,,Tokowa,SLPP,Bo,,,,"Ward 231","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7657,d877eb61-1e98-4fc5-8fdd-409fe9a21500,"Dora Dauda",Dora,,Dauda,RUFP,Kono,,,,"Ward 64","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
7689,cf621522-af09-4409-bc6e-a8f8c1b909f7,"Tamba L Bona",Tamba,L,Bona,SLPP,Kono,,,,"Ward 66","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7721,817104e1-08b2-4336-9827-29d53987a90a,"Moris M. Ngobeh",Moris,M.,Ngobeh,PMDC,Bo,,,,"Ward 231","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7752,121a1243-ea56-4aea-b63c-0ac091b1938d,"Mohamed A kanu",Mohamed,A,Kanu,SLPP,Kono,,,,"Ward 78","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7786,f0aea9c8-2026-44ed-af00-e18137063862,"Cecilia Kamara",Cecilia,,Kamara,PMDC,Bo,,,,"Ward 232","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
7813,df7b5703-5f52-4179-adda-a1a52e9e6f3b,"David Fellah",David,,Fellah,UP,Bo,,,"Constituency 88",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7863,4fb74a7b-3e98-4648-8c3a-8c878f46fcb7,"Samuel Ngevao",Samuel,,Ngevao,UDM,Bo,,,,"Ward 233","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7894,ea9b9c9b-81cc-4a55-8053-07ebf1a0a572,"Florence E. Bayo",Florence,E.,Bayo,APC,Bo,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
7926,faf63901-9fc2-42fa-bf5a-782775341980,"Andrew P. Honnah",Andrew,P.,Honnah,PMDC,Bo,,,,"Ward 239","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
7960,490e081c-9395-4620-a4d1-7e1a4dcb5408,"Massah Musa",Massah,,Musa,UDM,Bo,,,,"Ward 241","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
7994,550eba36-2beb-455b-8a47-20d5a0aedc38,"Fatmata A Sesay",Fatmata,A,Sesay,PLP,"Western Urban",,,,"Ward 357","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
8029,9d89d231-ab74-4518-839c-9e7daf1685ac,"Patrick Margai",Patrick,,Margai,APC,Bo,,,,"Ward 244","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8062,79a540ab-b492-4d8a-8ec1-31202bb99f4f,"Alfred Rev. Barnes",Alfred,Rev.,Barnes,PMDC,Bo,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8106,440989d7-3760-4947-a53a-6de2324f5b47,"Sadiq Sillah",Sadiq,,Sillah,SLPP,Pujehun,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8141,62725f2d-d5e6-40f7-a4e5-0ae46fecca34,"Mustapha Pessima",Mustapha,,Pessima,PMDC,Bo,,,,"Ward 253","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8176,cdb361e3-f125-452e-b04c-23823ec938ef,"Abdul Tarawalie",Abdul,,Tarawalie,SLPP,Bombali,,,,"Ward 89","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8217,bfd4dba1-0f30-415a-8021-8677c6782fec,"Sheku A. J. Kamanda",Sheku,A.J,Kamanda,APC,Bo,,,,"Ward 257","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8262,2f7b068b-4368-4caa-a62f-11484830c853,"Joseph S Boima",Joseph,S,Boima,SLPP,"Western Urban",,,,"Ward 367","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8301,40a980e7-f172-40ed-97e0-476483e3bc7b,"Mary Y. Bah",Mary,Y.,Bah,PMDC,Bonthe,,,,"Ward 260","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
8339,63ecd2d0-f97e-49ab-a3de-1a747bbff833,"Jacob Sorie Kanu",Jacob,Sorie,Kanu,UDM,Bombali,,,,"Ward 90","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8370,e8bb8287-fa1e-43d1-88ce-d01ad10e5e48,"Allieu O. Aruna",Allieu,O.,Aruna,PMDC,Bonthe,,,,"Ward 261","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8407,0e321563-7ede-4a7b-915c-749cb1d20e7f,"Sulaiman Will",Sulaiman,,Will,PMDC,Bonthe,,,,"Ward 263","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8444,a3cd8e0f-92c4-4c48-abba-207a9c4f8f8a,"Mohamed Wurie Jalloh",Mohamed,Wurie,Jalloh,PMDC,"Western Urban",,,,"Ward 376","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8478,f6a12f79-3b03-4c3f-ae4a-c90c428f6e43,"Manso Conteh",Manso,,Conteh,UNPP,Bombali,,,,"Ward 91","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8513,cfc1ed40-a8d3-4c78-ab30-59a69f1250a1,"Salamatu Kamara",Salamatu,,Kamara,SLPP,"Western Urban",,,,"Ward 380","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
8587,f2fa814b-61b8-4e6b-855f-0d2809dc63c2,"Musa Turay",Musa,,Turay,SLPP,Bonthe,,,,"Ward 262","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8619,07effd51-fb95-4f53-8a18-5b7dc0e56014,"Augutine Kortu",Augutine,,Kortu,APC,Kailahun,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8652,2eca51da-abe6-4ba6-8fec-10c1382c5401,"Annie S. Soloku",Annie,S,Soloku,SLPP,Bombali,,,,"Ward 93","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
8684,7718dc93-2d2a-498d-80c3-64ffd70862f3,"Umu Musa",Umu,,Musa,SLPP,Bonthe,,,,"Ward 279","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
8715,d93f51cf-0f0e-4135-be85-7be605a5c626,"Abubakarr Sesay F. M",Abubakarr,Sesay,"F. M.",APC,Moyamba,,,,"Ward 281","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8747,53f767be-b2d8-4726-86e5-8b78480a0c0f,"Sheku Osman Tholley",Sheku,Osman,Tholley,CDP,Moyamba,,,,"Ward 282","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8777,45c10b89-cfa2-4fd6-9285-6633aec8c890,"Mohamed Osman Ceesay",Mohamed,Osman,Ceesay,PMDC,Kenema,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8810,056fb77e-a15e-4806-a42d-cd43a8a4418c,"Mohamed Ramadan Bah",Mohamed,Ramadan,Bah,SLPP,"Western Urban",,,,"Ward 390","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8842,d0bd0a7c-c60b-429c-9891-1854173bcb9e,"Patrick Kanimeh",Patrick,,Kanimeh,SLPP,Moyamba,,,,"Ward 288","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8878,97ad17d5-736e-4a16-ba97-c27de8ac9ead,"Augustine L. Speppeh",Augustine,L.,Seppeh,PMDC,Moyamba,,,,"Ward 290","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
8910,c5e712fb-0d9e-433c-8005-b8ce31fa00d3,"Adama Oyah Bangura",Adama,Oyah,Bangura,PMDC,Moyamba,,,,"Ward 294","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
8942,074304fd-6c43-4075-9e3d-ad8752049e4d,"Agnes Bangay",Agnes,,Bangay,SLPP,Moyamba,,,,"Ward 299","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
